timeStamp,hash,from,to,value,move_balance,staking,stake_balance
1660256205,0xc0475983b892727988d73cb670f49741c34566b8f1aa4f6b70c28b82a71c50c4,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x4dde4465181d9ddf95252ddf22ee771eb187ae86,3000.0,-3000.0,1,-3000.0
1660261200,0x841be1d67d798d8cd1b9eb41e5af5fa9978fda3e4c606e1f230f973f14c400c8,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xf4d7fe7f79dbdbd7375b5b9df81c58d1dddff5ed,1250000.0,-1250000.0,1,-1250000.0
1660261200,0x841be1d67d798d8cd1b9eb41e5af5fa9978fda3e4c606e1f230f973f14c400c8,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xf4d7fe7f79dbdbd7375b5b9df81c58d1dddff5ed,330.14,-330.14,1,-330.14
1660279083,0xb7ae593cbc823d7c400492a3966225149119fbe26c1a888a074c5fde832faada,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x6d221e326d45913ae8a60299e637733c3a860c58,3009096.42,-3009096.42,1,-3009096.42
1660279083,0xb7ae593cbc823d7c400492a3966225149119fbe26c1a888a074c5fde832faada,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x6d221e326d45913ae8a60299e637733c3a860c58,1840.36,-1840.36,1,-1840.36
1660314655,0xef4e1922cd9b8b89ee1970571985ec210b21f745af91a19ec245cb1489af8c31,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xfe5dcf645e4ba46c3264ef9070edbfa23d50e91c,33.64,-33.64,1,-33.64
1660314697,0x66a8f0c314d20ea95467f247e3f43aa52a0c9b2bf78b98684154134a46776f0e,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xfe5dcf645e4ba46c3264ef9070edbfa23d50e91c,47733.79,-47733.79,1,-47733.79
1660314697,0x66a8f0c314d20ea95467f247e3f43aa52a0c9b2bf78b98684154134a46776f0e,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xfe5dcf645e4ba46c3264ef9070edbfa23d50e91c,0.0,-0.0,1,-0.0
1660316617,0x76bcfa177a3fd2dd53c130f84919e701f71ccaf236b93583e29e2cef211268c7,0x0c753d7fed1b75d804c6ee94ff49e3ce60f73f97,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,431304.61,-431304.61,1,-431304.61
1660316617,0x76bcfa177a3fd2dd53c130f84919e701f71ccaf236b93583e29e2cef211268c7,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x0c753d7fed1b75d804c6ee94ff49e3ce60f73f97,40.45,-40.45,1,-40.45
1660320214,0x6adab773ffba14f0994755df405555324e182201b81b927d1f6dcf877c9573d1,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xfaa2b9ba35f111446b1a5de31ec856d9456d028d,93.74,-93.74,1,-93.74
1660320214,0x6adab773ffba14f0994755df405555324e182201b81b927d1f6dcf877c9573d1,0xfaa2b9ba35f111446b1a5de31ec856d9456d028d,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,18485.12,-18485.12,1,-18485.12
1660337590,0xbfb31006615b71d7012c60d3f77a0eb9316b0b4b3b2e16e58d7f4845c1899f83,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xb24f7dd5ae191fc5a820f5f13e144a132267552f,2071.86,-2071.86,1,-2071.86
1660337590,0xbfb31006615b71d7012c60d3f77a0eb9316b0b4b3b2e16e58d7f4845c1899f83,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xb24f7dd5ae191fc5a820f5f13e144a132267552f,645049.0,-645049.0,1,-645049.0
1660337962,0x76eef27d65856ae0cbd48abc5281aef74af32e3fcf11a3f463c4291fedcd36f9,0xb24f7dd5ae191fc5a820f5f13e144a132267552f,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,599340.0,-599340.0,1,-599340.0
1660337962,0x76eef27d65856ae0cbd48abc5281aef74af32e3fcf11a3f463c4291fedcd36f9,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xb24f7dd5ae191fc5a820f5f13e144a132267552f,0.0,-0.0,1,-0.0
1660375649,0x7cb518604fffed464b9aa7790cb6438759da62f442d6b83740c5253783a15882,0x6f12e58bb03e8e326b610a8a74608cf5c6ce8293,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,1200.16,-1200.16,1,-1200.16
1660382114,0xd68230489b00f3e8ae26febea22c57291c9ef23be9d6bb9fb809b4f37550bc06,0xfadccb52f00426588d219a75d76a6564b7e8001a,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,37000.0,-37000.0,1,-37000.0
1660382114,0xd68230489b00f3e8ae26febea22c57291c9ef23be9d6bb9fb809b4f37550bc06,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xfadccb52f00426588d219a75d76a6564b7e8001a,310.46,-310.46,1,-310.46
1660388288,0xb80fc5a844d1bce6cd4d7e3781a3dd93a1ee6b4bd44d17d887ee226cf8ecc990,0xe4344b1ce3d141f113d7f04e8df4f2946dfce4af,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,333333.0,-333333.0,1,-333333.0
1660389077,0x4ad39182456daac6c8f819c1f68b770b950c462930ed555e2717b513682442a8,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x19c20d36c02a1a27125d638f3c16d04aaff2ceae,90.64,-90.64,1,-90.64
1660389077,0x4ad39182456daac6c8f819c1f68b770b950c462930ed555e2717b513682442a8,0x19c20d36c02a1a27125d638f3c16d04aaff2ceae,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,18342.85,-18342.85,1,-18342.85
1660402992,0xf08fc207cf301d6b9630ae980e30ec57286866ca0cb7927c217b1b92d098320c,0x909d6c00450e098ef893f26bfe4faa8513018cd1,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,3648.57,-3648.57,1,-3648.57
1660402992,0xf08fc207cf301d6b9630ae980e30ec57286866ca0cb7927c217b1b92d098320c,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x909d6c00450e098ef893f26bfe4faa8513018cd1,56.58,-56.58,1,-56.58
1660404216,0xf245b8fda1f8fe2dc7a50530470a61ba138bc5b852ea1af5d2ef2c0f3e1fb2f5,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x7059c812d3bc08870d7b791e5e2019198ffda7d5,152.66,-152.66,1,-152.66
1660404216,0xf245b8fda1f8fe2dc7a50530470a61ba138bc5b852ea1af5d2ef2c0f3e1fb2f5,0x7059c812d3bc08870d7b791e5e2019198ffda7d5,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,13342.58,-13342.58,1,-13342.58
1660410566,0x24a10a2d743884c83cd9a4836118794a77243b339d51d958df2a0943c99a4000,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xb55d261828eccbef6e3c2501d5db6242c1473d68,4831.34,-4831.34,1,-4831.34
1660410626,0xdbe1b54a9fc072ade89f42c27a41f6cfab2444dbf089244dc6949d3ce40a66c8,0xb55d261828eccbef6e3c2501d5db6242c1473d68,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,6003.0,-6003.0,1,-6003.0
1660410626,0xdbe1b54a9fc072ade89f42c27a41f6cfab2444dbf089244dc6949d3ce40a66c8,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xb55d261828eccbef6e3c2501d5db6242c1473d68,0.43,-0.43,1,-0.43
1660417325,0xc17dbc0973c2461b1980894e2bcc154ba3609dc04d131c67cb681499d0aec5ab,0x5f76ee595870903e272a4cfda9c260c46d495cd6,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,10850.18,-10850.18,1,-10850.18
1660417325,0xc17dbc0973c2461b1980894e2bcc154ba3609dc04d131c67cb681499d0aec5ab,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x5f76ee595870903e272a4cfda9c260c46d495cd6,351.76,-351.76,1,-351.76
1660447934,0x35204a542e9c6618d1e63a408d9a7aebaaf362ef9eedcf980893c89a5f29a2b4,0x54fe0487966f39ea7ab565cc74a2f341239b6da9,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,3839.24,-3839.24,1,-3839.24
1660475804,0xea36b12a4c4c5fcd263f216c00a8edd52e4a4a9e88e948624045c5d622c11331,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xcee10aece4033d4e38c99f5f544338d7c927f231,3954.32,-3954.32,1,-3954.32
1660475804,0xea36b12a4c4c5fcd263f216c00a8edd52e4a4a9e88e948624045c5d622c11331,0xcee10aece4033d4e38c99f5f544338d7c927f231,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,387938.76,-387938.76,1,-387938.76
1660507495,0xb57108eec6f0491d600feab71cf964b4c44a3578637c2dc39b47f1fea3290e26,0x72dbd9815f8cc7731353668398c9beb82c2c44b6,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,81561.19,-81561.19,1,-81561.19
1660514140,0x3dc757eef3c54834175394058d2d24098600a124d83331f2deecec3713d985b9,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x13fc3d81b66b2c91d4f2501df9efcc344dfb1581,284.23,-284.23,1,-284.23
1660514140,0x3dc757eef3c54834175394058d2d24098600a124d83331f2deecec3713d985b9,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x13fc3d81b66b2c91d4f2501df9efcc344dfb1581,38000.0,-38000.0,1,-38000.0
1660538611,0x9d066b85a0603b73bebaa3413d49ed219e30f153bcbf622666d1fc256d839268,0xff6a70f90b6607baacae9aed1e022982feff6bbc,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,14882.02,-14882.02,1,-14882.02
1660555817,0x95e95684fe21ea422a304714f19704d24861e46b221647957020f3943c89fea1,0x3a806338d938424e6a5ab7b9432ddc63518ebd7d,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,175589.49,-175589.49,1,-175589.49
1660568722,0x378a98ecc45b7f2cc666bb6a995ebfc63c30107eff38d65ddf0c59941f6f891f,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xff6a70f90b6607baacae9aed1e022982feff6bbc,0.7,-0.7,1,-0.7
1660568762,0x52ffa751be90b3c7ba4a1cf2d97f2742e981e6bee1bbb1ea84628dcb40c44a6b,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xff6a70f90b6607baacae9aed1e022982feff6bbc,0.0,-0.0,1,-0.0
1660568762,0x52ffa751be90b3c7ba4a1cf2d97f2742e981e6bee1bbb1ea84628dcb40c44a6b,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xff6a70f90b6607baacae9aed1e022982feff6bbc,14882.02,-14882.02,1,-14882.02
1660580310,0x5bcfaa81452fc171caa3349561ca393d069d1d3927c41e135248e6132797cc3f,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xdf3214b148b715d53f2579bbd2bc75ff2074a4bc,312.43,-312.43,1,-312.43
1660580310,0x5bcfaa81452fc171caa3349561ca393d069d1d3927c41e135248e6132797cc3f,0xdf3214b148b715d53f2579bbd2bc75ff2074a4bc,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,50000.0,-50000.0,1,-50000.0
1660585324,0x940ae77452d14af2d8fbcea3b5e9ea9ee4a056bbc004384fa651500262f09721,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xc13912ff8dc5459d65ccb597293c0939eb3eb789,5.39,-5.39,1,-5.39
1660585357,0x967ead2826b34036d039d1968e521c4d6ca54f4532257c0cfa0e8e350bac79a3,0xc13912ff8dc5459d65ccb597293c0939eb3eb789,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,5.39,-5.39,1,-5.39
1660585357,0x967ead2826b34036d039d1968e521c4d6ca54f4532257c0cfa0e8e350bac79a3,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xc13912ff8dc5459d65ccb597293c0939eb3eb789,0.0,-0.0,1,-0.0
1660587625,0x5ab8eacc37bd9191103b9f52f1f708a9ffd23e2fd33b25aa1003e9304f7c44b8,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xfadccb52f00426588d219a75d76a6564b7e8001a,50000.0,-50000.0,1,-50000.0
1660587625,0x5ab8eacc37bd9191103b9f52f1f708a9ffd23e2fd33b25aa1003e9304f7c44b8,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xfadccb52f00426588d219a75d76a6564b7e8001a,306.11,-306.11,1,-306.11
1660591000,0x06b52364d170f255f7e6b0adc6fbc6fd94d99a6a9a2807a455bc1d34b998602d,0x72dbd9815f8cc7731353668398c9beb82c2c44b6,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,493037.21,-493037.21,1,-493037.21
1660591000,0x06b52364d170f255f7e6b0adc6fbc6fd94d99a6a9a2807a455bc1d34b998602d,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x72dbd9815f8cc7731353668398c9beb82c2c44b6,10.67,-10.67,1,-10.67
1660610179,0x3333041d8d4209f5cf0f501a3f09d341ff5e8d1a7a2cd879d3235e0562b56351,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xb55d261828eccbef6e3c2501d5db6242c1473d68,1411.49,-1411.49,1,-1411.49
1660610209,0xea3922eb31903c98c176d1aa6742c3758d277a8f552da7687378cefbe97b2512,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xcf92612c77bfc4726b1ef7d96b44f8b4da45eacd,19.41,-19.41,1,-19.41
1660610233,0x859321620b2ccdef568c862962e50b9894e0973862204d35f0b35fbbe486270b,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xcf92612c77bfc4726b1ef7d96b44f8b4da45eacd,0.0,-0.0,1,-0.0
1660610233,0x859321620b2ccdef568c862962e50b9894e0973862204d35f0b35fbbe486270b,0xcf92612c77bfc4726b1ef7d96b44f8b4da45eacd,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,22189.6,-22189.6,1,-22189.6
1660610428,0xc9da46f738a12a523013e12736aeb3fad4f9efcc17f649edf5227b2260c8744d,0xb55d261828eccbef6e3c2501d5db6242c1473d68,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,1443943.79,-1443943.79,1,-1443943.79
1660610428,0xc9da46f738a12a523013e12736aeb3fad4f9efcc17f649edf5227b2260c8744d,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xb55d261828eccbef6e3c2501d5db6242c1473d68,1.75,-1.75,1,-1.75
1660640863,0xedd01a2973b2d6c14bad702b66edbb2c47253661cfbf1394ac1f38e6d16b0ca0,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xa2f2f380fdf00fc4bbc75b5930a434409c8786df,400.28,-400.28,1,-400.28
1660640887,0xb0f71a51b1d3cfaba51723a07a56e0abb4959defbcd8d7ea1d3a9dae290e9659,0xa2f2f380fdf00fc4bbc75b5930a434409c8786df,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,498.87,-498.87,1,-498.87
1660640887,0xb0f71a51b1d3cfaba51723a07a56e0abb4959defbcd8d7ea1d3a9dae290e9659,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xa2f2f380fdf00fc4bbc75b5930a434409c8786df,0.01,-0.01,1,-0.01
1660648066,0xb9426197e64c6f98adeed09611c4b95cf102add1099e60ed530d9305f02f5ee1,0xe4344b1ce3d141f113d7f04e8df4f2946dfce4af,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,373561.66,-373561.66,1,-373561.66
1660648066,0xb9426197e64c6f98adeed09611c4b95cf102add1099e60ed530d9305f02f5ee1,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xe4344b1ce3d141f113d7f04e8df4f2946dfce4af,136.45,-136.45,1,-136.45
1660648237,0xb50d863813b5a64cc0fa94e6efef917247525be90615255cc317967eae4d0bd3,0xa5368751ee61c97355ea317b81ca9356e085645a,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,17598.84,-17598.84,1,-17598.84
1660651018,0x517f278cafe89d4e467eb0667d21782e417af68b4a988f67e9c4e59c85741aee,0xfadccb52f00426588d219a75d76a6564b7e8001a,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,52800.0,-52800.0,1,-52800.0
1660651018,0x517f278cafe89d4e467eb0667d21782e417af68b4a988f67e9c4e59c85741aee,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xfadccb52f00426588d219a75d76a6564b7e8001a,88.53,-88.53,1,-88.53
1660655533,0xc34e8936b4d7a6a07869be9bc6962cb6768ec86cc645086252844b10ea9a201c,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x07e462e3f215806ff29a829db908b20a005bb175,68.58,-68.58,1,-68.58
1660655533,0xc34e8936b4d7a6a07869be9bc6962cb6768ec86cc645086252844b10ea9a201c,0x07e462e3f215806ff29a829db908b20a005bb175,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,1531.99,-1531.99,1,-1531.99
1660677030,0xf6b2f5eb7cb1ab38df95b83b47e490d58e7149771fcdd55508b475c79c7b3a57,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x36b0baa18fcd90ee0c446cf8f6e6b8e2a2d26d57,56.43,-56.43,1,-56.43
1660699969,0xddde7c2a38af533595c8e1fa03c42054f6746f17ee356cec41e6c8715da174cf,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xd819e3705425dfa164e395d79256cdd9ee4871cb,228322.8,-228322.8,1,-228322.8
1660699969,0xddde7c2a38af533595c8e1fa03c42054f6746f17ee356cec41e6c8715da174cf,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xd819e3705425dfa164e395d79256cdd9ee4871cb,542.31,-542.31,1,-542.31
1660724665,0xa888fa91205f2b608c17dfebda435069f2d97ab1d42ba525b654d37ce913d23b,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x286b07678d22fab4587fec91314ba78164302f39,366.55,-366.55,1,-366.55
1660724716,0x6f99429f089742750d89f673fbb5a818b1012ef2aef1f396328db79460eef3bb,0x286b07678d22fab4587fec91314ba78164302f39,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,1831.73,-1831.73,1,-1831.73
1660724716,0x6f99429f089742750d89f673fbb5a818b1012ef2aef1f396328db79460eef3bb,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x286b07678d22fab4587fec91314ba78164302f39,0.02,-0.02,1,-0.02
1660739610,0xe88c2f9ae8cf0f3a30124e2c9efc421c063f9d385321f6125db0f57ae3d69970,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xc46f8f789dc56acc09a5fd2cd408ee3f1b5699bb,34.21,-34.21,1,-34.21
1660739640,0xcf09a8eb9b29c973813ca953837710fe3596cb8dbd79e2c94f48e6bc92b05a25,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xc46f8f789dc56acc09a5fd2cd408ee3f1b5699bb,0.0,-0.0,1,-0.0
1660739640,0xcf09a8eb9b29c973813ca953837710fe3596cb8dbd79e2c94f48e6bc92b05a25,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xc46f8f789dc56acc09a5fd2cd408ee3f1b5699bb,35941.37,-35941.37,1,-35941.37
1660758116,0x32ac6a1da0825c9cf5fbf118bf2e3d9d7568170e78f1a1d33487db850d9069c7,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x3234d071b7d4c164d7b13f284a61029215ec1b98,1483.62,-1483.62,1,-1483.62
1660758116,0x32ac6a1da0825c9cf5fbf118bf2e3d9d7568170e78f1a1d33487db850d9069c7,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x3234d071b7d4c164d7b13f284a61029215ec1b98,750283.98,-750283.98,1,-750283.98
1660758554,0x1de3481a06cb0849acf3ad7270031e54d5304bf8ba357c56714269620c58fc0d,0x3234d071b7d4c164d7b13f284a61029215ec1b98,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,706196.79,-706196.79,1,-706196.79
1660769063,0x3bbaa2873934281841eed2fa52599fce9a202517dfc4905a7639c6a243b0fdcb,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x941064c2d98d60178c7f5804a59fa5d85ef3344b,351.8,-351.8,1,-351.8
1660769093,0xc246f20abd38782cd3b65adb90f6b5e38d2202bef74024ca1fce07b6a44d1120,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x941064c2d98d60178c7f5804a59fa5d85ef3344b,17546.0,-17546.0,1,-17546.0
1660769093,0xc246f20abd38782cd3b65adb90f6b5e38d2202bef74024ca1fce07b6a44d1120,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x941064c2d98d60178c7f5804a59fa5d85ef3344b,0.0,-0.0,1,-0.0
1660777164,0xd26623638ce487b4ad5dc4f7cf1298e0fc3edf1001bc2436c6f47405b854e2ef,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xf4d7fe7f79dbdbd7375b5b9df81c58d1dddff5ed,818.33,-818.33,1,-818.33
1660789168,0x27c23cc99983e3cfcecb9ba519504b1fc82c91782eabaee83a5b5a688467adae,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x194fa27ebfccb693412a7009f0bbff7cdc6002e6,1769.64,-1769.64,1,-1769.64
1660789195,0xdd8d36dddf9dd7e8f46d88942e508a6123f18cda0732f65e08a36d95dd3b62c7,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x194fa27ebfccb693412a7009f0bbff7cdc6002e6,533031.85,-533031.85,1,-533031.85
1660789195,0xdd8d36dddf9dd7e8f46d88942e508a6123f18cda0732f65e08a36d95dd3b62c7,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x194fa27ebfccb693412a7009f0bbff7cdc6002e6,0.02,-0.02,1,-0.02
1660803325,0x62a32ed5ce42fe93f71e9f037f57c45dc8c73c451ee60dba09e94ba3e569d9f6,0xc5a21f88cb612a83a9658a24d062bb7c6a685626,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,71457.66,-71457.66,1,-71457.66
1660810090,0x69b78245521c2d6054a6f82e72605e8b7ad121f9fa197ff7e59bfbf36f0fe558,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x4571d47e9ed7d838e9af02ef7ae3f54c56650a40,4005.33,-4005.33,1,-4005.33
1660810090,0x69b78245521c2d6054a6f82e72605e8b7ad121f9fa197ff7e59bfbf36f0fe558,0x4571d47e9ed7d838e9af02ef7ae3f54c56650a40,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,94152.34,-94152.34,1,-94152.34
1660810177,0xbbc0098a34a86b522367237ae3bce016a26e171533be980eb9d713f4e95b6f23,0x4571d47e9ed7d838e9af02ef7ae3f54c56650a40,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,4005.33,-4005.33,1,-4005.33
1660810177,0xbbc0098a34a86b522367237ae3bce016a26e171533be980eb9d713f4e95b6f23,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x4571d47e9ed7d838e9af02ef7ae3f54c56650a40,0.08,-0.08,1,-0.08
1660811374,0x6a15098f094508201e2de36b8305be7df4c6f1a85b45903b6aaad48b7d02459e,0x6f12e58bb03e8e326b610a8a74608cf5c6ce8293,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,1466.02,-1466.02,1,-1466.02
1660811374,0x6a15098f094508201e2de36b8305be7df4c6f1a85b45903b6aaad48b7d02459e,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x6f12e58bb03e8e326b610a8a74608cf5c6ce8293,0.82,-0.82,1,-0.82
1660821351,0x134557afd979f800332f037d5fa22613ab35cd09d85a9b5a6e4ca3971b85381b,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x2af1a11b144b196e7ce9fcbbb407e7b2e2f7b003,1238.29,-1238.29,1,-1238.29
1660828905,0x27ea05239782c9ca2c4f4f29ec6a8f525e0ad16fec75b44e5ab2512cd5c17cf9,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xb24f7dd5ae191fc5a820f5f13e144a132267552f,460.94,-460.94,1,-460.94
1660832610,0xc175e5c23458a13419beb3ee49e9a235ed26aa963530c8c50262860739814357,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xbcbe92204013368139e651b6b48973c2bffe7033,11.02,-11.02,1,-11.02
1660832610,0xc175e5c23458a13419beb3ee49e9a235ed26aa963530c8c50262860739814357,0xbcbe92204013368139e651b6b48973c2bffe7033,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,1397.72,-1397.72,1,-1397.72
1660834578,0xc52f43e5523163b7a4a9be1d391a73f5e96d6ea8d955ad2166aadc45fb31ac48,0xddd32528b79660238abb1d38ba3f1ea052e4b327,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,101783.85,-101783.85,1,-101783.85
1660834578,0xc52f43e5523163b7a4a9be1d391a73f5e96d6ea8d955ad2166aadc45fb31ac48,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xddd32528b79660238abb1d38ba3f1ea052e4b327,64.31,-64.31,1,-64.31
1660834689,0x53d4f27139c5e31f96ad5b9abe7ee1a0230bdf8cc2abbf3d6590b47d80cdd057,0xddd32528b79660238abb1d38ba3f1ea052e4b327,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,750.09,-750.09,1,-750.09
1660834689,0x53d4f27139c5e31f96ad5b9abe7ee1a0230bdf8cc2abbf3d6590b47d80cdd057,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xddd32528b79660238abb1d38ba3f1ea052e4b327,0.02,-0.02,1,-0.02
1660834715,0x40595024268b00bda4d061718004b26bbf040b0a58d3aa4232b1f811b816b322,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x19c20d36c02a1a27125d638f3c16d04aaff2ceae,133949.5,-133949.5,1,-133949.5
1660834715,0x40595024268b00bda4d061718004b26bbf040b0a58d3aa4232b1f811b816b322,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x19c20d36c02a1a27125d638f3c16d04aaff2ceae,93.05,-93.05,1,-93.05
1660836934,0x86c273d82e5f5a2447d5b51109110f7b172d6949928bf7067f7db34c7259eea3,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xb55d261828eccbef6e3c2501d5db6242c1473d68,2069.26,-2069.26,1,-2069.26
1660836958,0xe0352d8df3d20b889cfbaf646716d6af827be9ca6a741b8f76dbb030308bd5d5,0xb55d261828eccbef6e3c2501d5db6242c1473d68,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,2071.01,-2071.01,1,-2071.01
1660836958,0xe0352d8df3d20b889cfbaf646716d6af827be9ca6a741b8f76dbb030308bd5d5,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xb55d261828eccbef6e3c2501d5db6242c1473d68,0.22,-0.22,1,-0.22
1660850980,0x75ed5918db15730182884a512b3504faf24efb2b98231fafbd804a7ca3624b3c,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x9aaf06e396439f2479a47bde3f14935f366ebd43,102.88,-102.88,1,-102.88
1660851010,0x8efa4eace1b34b851ca1096b99f6d8e904c7c8d6e7c7fc6727ca1bf1026e0019,0x9aaf06e396439f2479a47bde3f14935f366ebd43,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,32206.86,-32206.86,1,-32206.86
1660851010,0x8efa4eace1b34b851ca1096b99f6d8e904c7c8d6e7c7fc6727ca1bf1026e0019,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x9aaf06e396439f2479a47bde3f14935f366ebd43,0.0,-0.0,1,-0.0
1660890955,0x8612237d4b212ec6514f980a4d08d86909609847bd7db4f2f04564c8d3c0f232,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x9c9ab71f585b54bedfbe11c3c1b65558bcaad4d3,639401.73,-639401.73,1,-639401.73
